273;2;1967
232;42;1432
0;-19;2041
32;41;1896
98;57;2093
-12;27;2239
16;-55;2002
-100;-123;1852
-55;-235;1622
-23;-260;1619
-64;-85;2020
53;107;1904
3;101;2123
26;-80;1980
-115;-278;1954
-189;-277;1791
-87;-151;1697
-159;-88;1929
73;-149;1663
-45;-154;2346
35;-59;1844
55;86;1694
-229;-15;1870
28;-464;1735
5;-396;1777
-22;-150;2015
-164;106;1930
-257;113;1803
-359;-309;1597
-269;-511;2066
-77;-491;1810
147;-231;1231
92;-72;1563
-73;-308;1495
-209;-291;1942
454;-459;1999
302;-184;2224
45;-154;1860
-312;-127;2362
-62;-355;1617
-87;-340;1691
-58;-152;1867
-238;-60;2085
-51;-199;1551
-288;-245;1667
-107;-156;1212
-82;-238;1701
-75;-194;1657
-125;-299;1804
21;-340;1371
16;-213;1532
