153;29;2039
177;35;1923
172;22;1926
146;-5;2054
155;14;2041
133;53;2009
156;68;1930
109;2;2179
134;-29;2222
162;27;2001
193;56;1807
182;71;1789
175;51;1801
142;-5;2063
144;-34;2215
149;33;2017
103;1;2178
127;23;2040
126;-2;2110
139;-5;2134
163;18;2069
164;16;2009
149;37;2024
151;25;2005
159;26;2011
146;23;2051
130;10;2080
114;50;2027
143;25;1964
146;8;1968
182;23;1972
152;20;2053
115;53;2025
139;25;1974
129;36;2033
117;21;2186
157;51;2037
178;28;1896
164;32;1942
140;16;2047
142;57;2068
109;19;2132
117;-4;2147
101;-22;2245
125;-30;2215
133;-3;2136
132;41;2015
153;33;1964
113;26;2090
138;40;1994
115;58;2039
135;48;2023
161;14;1875
195;2;1826
171;28;1900
184;62;1910
126;61;2103
138;23;2057
145;-2;1935
129;-6;2118
127;13;2063
148;66;1963
136;25;2081
169;-7;1956
160;-16;1973
159;-19;1997
173;40;1973
135;47;2081
146;-7;2057
159;-24;1985
159;-2;1932
165;18;1997
107;31;2082
155;16;2048
145;1;2084
165;13;1972
150;5;2039
152;31;1983
178;22;1921
149;7;2063
145;-12;2049
161;1;2053
144;17;2054
174;3;1949
167;-5;1993
168;11;2007
159;-22;1997
163;-9;2021
139;6;2104
129;22;2056
135;14;2002
142;-11;2050
162;1;2026
177;5;2015
157;18;2051
152;11;1993
163;-5;2001
124;-17;2070
150;-10;2005
134;0;2045
161;14;2106
175;23;1956
157;-20;1988
163;-15;1952
159;4;1947
148;23;2010
126;34;2071
155;-5;2018
147;-3;2022
152;-252;2072
125;19;2097
154;8;2073
144;1;2008
145;-255;2060
158;8;2050
149;21;2016
147;32;2007
131;33;1810
139;-16;2054
132;-24;2073
151;30;2015
164;11;2013
175;16;1990
142;-4;2059
172;-8;1998
191;20;1930
149;25;2068
175;29;1917
163;16;1960
148;-8;2082
166;13;1969
134;19;2061
140;8;2075
162;-14;2050
171;5;2023
134;14;2070
118;21;2051
149;4;2049
177;51;2000
149;36;2115
133;-40;2077
140;-27;2039
147;-19;2054
155;39;1982
175;53;2011
150;15;2115
121;-16;2105
140;-18;2015
130;-18;2094
143;47;2011
157;65;2014
144;-9;2026
115;-16;2094
127;-9;2032
143;16;2027
128;36;2091
151;65;2025
146;3;2014
137;-27;1998
122;-9;1997
148;35;1918
135;39;1994
132;49;2049
146;15;2084
176;-1;2012
147;8;2030
137;23;2017
153;20;2043
150;57;2032
132;7;2090
162;-10;1949
158;30;2012
164;89;1928
131;39;2038
127;10;2061
126;15;2029
167;14;1976
161;41;1998
160;59;1927
154;15;1942
164;11;2059
149;56;2041
134;19;2062
142;2;2108
144;44;2003
162;61;1958
127;19;2099
136;48;2042
159;29;2085
181;16;2065
164;60;1940
126;20;2056
138;24;2021
175;30;2029
169;43;2017
143;59;2007
144;37;2033
147;71;1974
127;37;2135
173;73;1951
144;35;2094
145;101;1906
130;65;1972
155;54;1984
186;91;1867
133;-9;2181
111;-2;2201
551;131;1930
267;18;2034
160;70;2041
129;38;2122
131;53;1979
111;-16;2183
130;72;2015
116;27;2164
112;-32;2240
159;-22;2031
206;61;1742
181;126;1769
181;159;1760
191;129;1732
202;85;1658
158;45;1768
152;3;1996
110;3;2262
132;58;2080
134;10;2145
116;33;2287
152;-74;2203
169;-97;2016
146;-117;2092
127;-100;2127
177;-79;1938
95;-90;2168
147;-19;1879
183;51;1862
159;54;1856
179;82;1863
160;82;1931
138;8;2125
119;-36;2273
86;-20;2353
130;-10;2189
89;-71;2349
96;-66;2354
96;-85;2353
121;-55;2219
177;27;1865
111;3;2179
114;22;2013
173;44;1909
119;1;2124
153;61;1870
134;7;2068
118;-22;2156
202;31;1875
152;-10;2159
121;5;2188
156;83;1824
131;0;2133
139;12;1970
177;30;2005
185;-49;2091
197;13;1918
