-922;-5026;4287
-832;-4990;3024
-834;-4568;2142
-850;-3866;1390
-802;-3080;966
-846;-2394;938
-830;-1846;914
-892;-1216;1183
-1006;-1022;1185
-1098;-1006;1225
-1140;-1166;1287
-1152;-1160;1217
-1186;-1522;1099
-1164;-2554;1018
-1112;-3846;1524
-1056;-4500;2264
-998;-4940;3098
-1058;-4998;3681
-1034;-4976;4341
-1090;-4784;4806
-1044;-4562;5184
-994;-4306;5622
-976;-3998;6000
-978;-3670;6228
-972;-3326;6384
-1096;-3170;6375
-1220;-3228;6301
-1200;-3184;6375
-1138;-3332;6330
-1170;-3862;5995
-1242;-4452;5248
-1260;-4812;4271
-1342;-4812;3272
-1368;-4598;2784
-1382;-4294;2200
-1406;-3862;1734
-1492;-3318;1378
-1506;-2628;1340
-1544;-2174;1211
-1542;-2150;1270
-1500;-2278;1224
-1434;-2378;1210
-1416;-2272;1196
-1426;-2164;1177
-1412;-2108;1128
-1450;-2102;1172
-1592;-2256;1197
-1722;-2408;1328
-1820;-2704;1559
-1710;-2880;1605
-1676;-2924;1408
-1504;-2998;1430
-1352;-3088;1335
-1354;-3150;1338
-1764;-2732;1287
-1526;-2472;1222
-1474;-2600;1136
-1496;-2942;1262
-1390;-3070;1327
-1424;-3224;1390
-1500;-3598;1596
-1584;-3820;1806
-1646;-3720;1820
-1646;-3746;1879
-1660;-3580;1814
-1716;-3348;1607
-1688;-3378;1697
-1602;-3474;1605
-1632;-3446;1592
-1662;-3420;1640
-1584;-3238;1518
-1562;-2910;1382
-1610;-2146;1266
-1756;-1136;1561
-1688;-352;2061
-1584;272;2904
-1324;458;3925
-1202;486;4600
-1092;206;5246
-1048;-314;5802
-1094;-772;6149
-1176;-1080;6253
-1212;-1230;6256
-1196;-1382;6339
-1172;-1540;6438
-1062;-1666;6493
-1128;-1670;6477
-1182;-1372;6435
-1346;-948;6146
-1554;-378;5524
-1742;14;4840
-1780;236;4025
-1800;176;3021
-1762;-264;2231
-1712;-854;1750
-1524;-1446;1377
-1392;-1916;1150
-1218;-2578;1028
-1166;-3130;1146
-1326;-3282;1304
-1428;-3398;1423
-1482;-3330;1522
-1284;-3252;1429
-1434;-3180;1323
-1490;-2972;1309
-1688;-2168;1283
-1958;-1128;1828
-2032;-386;2413
-1898;68;3096
-1786;208;4031
-1654;44;4792
-1686;-442;5469
-1752;-924;5789
-1722;-1456;6084
-1620;-1782;6263
-1600;-1840;6266
-1678;-1770;6214
-1574;-1730;6162
-1608;-1818;6154
-1598;-1758;6269
-1668;-1372;6073
-1864;-864;5663
-1978;-354;5053
-1972;26;4450
-1862;208;4028
-1736;206;3322
-1692;140;2888
-1694;8;2532
-1708;-300;2193
-1608;-688;1701
-1502;-1190;1406
-1404;-1702;1279
-1416;-2058;1117
-1338;-2362;1033
-1372;-2560;1095
-1336;-2584;1055
-1334;-2588;1085
-1318;-2530;1131
-1268;-2456;1063
-1316;-2484;1059
-1332;-2490;1053
-1348;-2446;1060
-1284;-2516;1115
-1202;-2544;978
-1022;-2546;920
-862;-2448;953
-966;-2388;917
-1178;-2272;971
-1462;-2034;1172
-1438;-2014;1095
-1456;-2068;1141
-1472;-2028;1167
-1632;-2066;1291
-2024;-2228;1590
-2338;-2234;1957
-2600;-2186;2384
-2828;-2212;2821
-2936;-2296;3206
-2914;-2362;3457
-2954;-2320;3695
-2958;-2334;4223
-2770;-2368;4932
-2302;-2346;5623
-1716;-2256;6251
-1018;-2326;6675
-440;-2190;6807
-32;-2090;6957
388;-2102;6780
1020;-2156;6709
1778;-2234;6633
2386;-2188;6189
2706;-2102;5865
2786;-2294;5820
2660;-2464;5882
2650;-2512;5892
2750;-2400;5753
2756;-2378;5718
2690;-2372;5811
2504;-2422;5989
2012;-2406;6380
1130;-2440;6848
-242;-2468;6849
-1642;-2466;6281
-2366;-2436;5571
-2764;-2356;4725
-2914;-2332;4005
-2846;-2178;2931
-2332;-1930;1921
-1554;-1762;1244
-922;-1842;898
-736;-1906;857
-844;-1914;851
-1202;-1972;1022
-1284;-2020;1065
-1256;-1940;943
-1114;-2002;929
-1154;-2076;951
-1276;-2146;1167
-1588;-2292;1260
-1880;-2264;1472
-2072;-2294;1657
-2092;-2264;1579
-1850;-2328;1439
-1650;-2572;1291
-1456;-2584;1161
-1310;-2688;1079
-1292;-2694;1166
-1356;-2760;1136
-1438;-3014;1306
-1534;-3162;1296
