56;465;1992
56;466;1994
55;464;1993
54;464;1995
56;465;1994
56;465;1993
58;465;1994
56;466;1994
55;465;1993
55;464;1991
57;464;1993
55;465;1992
55;466;1993
54;466;1994
55;466;1995
56;464;1991
56;467;1992
57;469;1994
54;469;1993
56;467;1993
56;466;1992
56;466;1994
55;466;1994
55;465;1995
56;465;1994
57;466;1992
56;466;1994
56;467;1994
55;466;1993
54;467;1995
56;466;1993
56;466;1994
56;467;1995
52;466;1995
53;466;1993
54;466;1993
54;468;1993
55;469;1993
57;469;1992
56;469;1992
56;469;1994
54;468;1993
56;468;1994
55;466;1993
55;466;1995
55;467;1993
54;467;1994
57;467;1994
57;466;1994
53;467;1996
54;468;1994
53;468;1996
52;465;1994
53;465;1996
53;466;1995
56;465;1993
56;466;1992
56;467;1990
56;466;1993
56;468;1995
57;468;1994
55;468;1994
54;466;1995
55;466;1994
53;467;1995
55;468;1994
56;466;1993
56;465;1995
56;465;1993
53;467;1996
54;467;1992
55;468;1993
56;467;1994
55;467;1994
56;468;1995
55;467;1994
55;467;1994
54;469;1993
55;469;1994
56;470;1995
55;467;1995
56;466;1995
56;467;1994
56;465;1994
55;468;1995
56;468;1995
54;466;1994
54;467;1995
54;467;1993
57;467;1995
55;468;1996
56;467;1994
55;467;1995
57;466;1994
56;466;1994
55;467;1996
53;467;1995
54;467;1996
55;464;1994
54;464;1996
54;464;1993
53;464;1995
54;465;1995
55;466;1994
56;466;1993
60;468;1991
59;469;1992
58;467;1993
56;466;1994
55;467;1996
54;467;1994
56;466;1994
54;466;1994
56;465;1992
55;465;1996
54;465;1995
57;464;1992
56;466;1993
54;465;1995
56;466;1994
56;465;1995
55;466;1993
55;467;1995
56;466;1993
58;465;1993
54;465;1995
55;467;1991
54;468;1994
56;467;1992
57;467;1992
57;466;1992
56;465;1994
55;465;1993
54;464;1994
56;466;1994
56;469;1993
57;467;1994
55;465;1995
53;464;1995
55;466;1994
53;465;1996
56;465;1996
57;466;1994
57;466;1994
57;464;1992
56;464;1994
56;464;1994
55;465;1994
58;466;1992
55;466;1995
53;465;1995
55;465;1992
54;465;1994
55;467;1995
55;466;1995
56;466;1994
56;465;1992
55;465;1995
56;466;1994
56;466;1994
54;466;1994
55;466;1995
54;465;1996
54;465;1995
54;467;1995
56;469;1994
54;466;1994
56;465;1993
56;467;1994
55;465;1995
57;465;1992
55;466;1993
56;467;1995
56;465;1992
55;466;1994
57;466;1992
53;467;1994
55;467;1993
55;464;1994
54;466;1994
55;465;1993
54;466;1995
51;467;1996
53;464;1994
53;464;1995
55;466;1994
54;465;1995
53;465;1995
53;464;1996
53;464;1996
53;466;1994
54;466;1995
55;465;1994
54;465;1994
54;465;1993
55;467;1993
57;466;1993
55;465;1994
54;465;1995
54;465;1996
54;464;1995
54;464;1993
55;466;1992
55;463;1995
54;464;1994
55;465;1994
56;465;1993
54;464;1994
56;467;1994
55;464;1993
53;467;1993
53;467;1994
55;466;1994
55;467;1994
55;466;1996
57;465;1995
55;466;1996
55;465;1996
55;465;1993
54;465;1993
55;465;1994
52;464;1995
55;464;1993
56;465;1994
53;465;1995
55;465;1992
56;467;1994
57;466;1993
57;465;1995
55;465;1996
55;466;1995
56;467;1996
54;467;1996
53;467;1996
53;467;1994
53;471;1998
55;462;1997
65;472;1995
57;477;1991
57;467;1990
53;466;1994
55;468;1992
55;466;1994
55;467;1994
55;466;1994
56;465;1993
55;466;1994
54;465;1995
54;466;1995
55;467;1994
56;466;1994
55;465;1994
55;465;1993
56;465;1994
58;466;1993
55;466;1994
56;465;1992
54;464;1993
56;465;1994
55;466;1993
57;467;1993
52;466;1996
54;469;1995
57;466;1992
57;467;1992
57;467;1992
56;466;1992
56;466;1994
56;467;1994
54;467;1995
56;465;1994
55;466;1993
54;467;1994
54;465;1995
54;465;1993
54;467;1994
56;466;1993
57;465;1993
56;466;1992
55;465;1992
55;465;1995
55;465;1994
55;464;1994
57;464;1993
57;466;1994
56;465;1994
57;464;1993
53;467;1994
56;468;1992
54;467;1994
54;467;1995
55;467;1995
56;468;1994
56;466;1992
57;466;1994
55;465;1995
57;464;1994
56;465;1993
56;468;1995
56;467;1995
57;466;1995
56;467;1993
55;466;1992
56;466;1994
56;467;1994
54;466;1994
55;467;1994
55;467;1994
53;465;1995
54;465;1994
57;465;1992
55;467;1994
56;467;1995
56;465;1994
54;464;1994
53;465;1995
56;466;1995
56;465;1996
57;465;1994
56;467;1995
56;465;1993
56;466;1993
59;465;1993
58;465;1994
55;465;1993
55;466;1994
55;467;1994
57;466;1994
55;466;1994
55;465;1994
54;465;1994
54;466;1995
56;467;1995
54;467;1995
57;467;1993
55;467;1993
54;466;1995
54;467;1996
54;466;1995
56;465;1992
53;466;1995
54;465;1994
56;465;1993
56;466;1995
54;465;1995
55;465;1992
56;465;1994
55;467;1994
57;466;1993
55;465;1995
57;466;1994
56;463;1994
55;464;1995
53;464;1995
54;466;1994
54;467;1995
54;465;1995
55;466;1995
56;466;1995
56;463;1993
56;466;1993
58;466;1993
56;465;1994
54;465;1995
55;465;1994
54;465;1994
55;465;1993
54;466;1995
56;466;1995
54;466;1994
53;466;1994
53;467;1994
54;465;1993
56;465;1993
55;465;1994
53;465;1995
56;466;1993
56;467;1993
53;467;1995
55;466;1994
56;465;1995
55;465;1996
55;465;1994
54;465;1994
53;465;1994
54;465;1994
55;467;1995
52;467;1996
54;466;1995
56;466;1993
56;466;1993
56;465;1994
54;466;1996
57;467;1993
56;467;1993
56;466;1994
55;466;1994
55;466;1993
54;466;1993
54;466;1993
55;465;1996
56;464;1993
56;466;1993
56;465;1991
61;468;1981
55;472;1992
60;472;1986
58;467;1989
56;467;1993
58;466;1993
55;466;1995
55;467;1993
55;466;1993
57;464;1993
56;466;1993
56;465;1994
55;467;1994
54;466;1993
55;468;1995
56;467;1993
56;466;1994
54;467;1994
54;467;1994
53;465;1994
52;466;1994
53;465;1993
56;465;1994
55;465;1992
57;468;1992
56;466;1995
56;465;1995
56;465;1994
54;466;1995
54;465;1995
56;464;1992
56;466;1994
53;466;1996
53;467;1995
55;466;1995
56;466;1994
57;466;1992
54;466;1995
55;464;1994
56;465;1995
56;465;1995
55;464;1995
57;466;1993
57;465;1993
55;466;1993
56;464;1994
56;466;1992
55;465;1994
54;465;1994
55;463;1993
54;465;1995
56;464;1993
55;465;1994
54;465;1994
54;465;1995
56;465;1995
53;465;1994
56;465;1992
53;466;1995
55;464;1994
57;464;1993
58;464;1993
56;466;1993
54;466;1994
53;465;1995
55;465;1994
54;467;1993
54;466;1994
55;466;1994
52;465;1994
