1940.0;2880.0
2160.0;2960.0
2180.0;2980.0
2260.0;3000.0
2320.0;3040.0
2390.0;3120.0
2400.0;3180.0
2420.0;3160.0
2500.0;3240.0
2540.0;3260.0
2520.0;3240.0
2540.0;3300.0
2580.0;3320.0
2840.0;3600.0
2640.0;3360.0
2680.0;3400.0
2700.0;3420.0
2700.0;3420.0
2680.0;3420.0
2680.0;3480.0
2700.0;3480.0
2720.0;3420.0
2740.0;3400.0
2760.0;3450.0
2760.0;3460.0
2760.0;3480.0
2780.0;3560.0
2780.0;3440.0
