-842;1941;7943
-951;1912;7907
-911;1869;7934
-851;1911;7980
-866;2016;7922
-866;2024;7954
-847;1999;7923
-840;2008;7922
-823;2061;7905
-728;2053;7989
-736;2148;7888
-658;2106;7943
-702;2027;7964
-689;2072;7884
-693;1979;7844
-585;1957;8062
-749;1741;8078
-1800;1700;7563
737;1794;7424
1533;2646;8525
1070;2062;8836
395;519;8474
298;1319;7894
229;46;8620
-252;-345;8198
782;-1040;8503
-779;2510;7644
419;-449;8835
978;-1143;8682
928;-702;8309
773;-304;7871
63;-723;8037
720;-395;9043
277;-1105;7183
945;93;9553
-14;-436;7781
-408;-51;7484
-163;-166;8562
-257;-963;8368
-581;607;8610
-322;74;8111
-670;-168;8017
-213;-66;8491
210;-301;8312
208;211;8339
765;170;8327
69;663;7639
61;401;7901
-835;206;8377
-94;-279;9020
-551;518;7853
-325;556;7827
77;-114;8532
205;502;8570
1561;-1884;7579
-4;395;8848
1197;202;7793
685;647;8214
57;260;8499
-482;887;8486
53;354;8525
126;393;8118
-345;900;7633
293;358;8230
-241;337;8466
-127;45;8305
564;707;8232
895;194;8099
-10;695;8146
7;665;8260
-15;228;8488
317;598;8441
156;939;8056
-224;503;7823
535;212;8448
325;232;8368
959;657;8644
929;100;8016
385;435;7960
21;295;8140
15;210;8258
386;487;8495
446;254;8465
210;538;8105
-185;4943;9593
304;801;8679
891;128;8037
398;365;7775
214;295;8188
151;313;8362
63;596;8437
416;245;8569
-78;236;8105
371;333;8437
71;268;8061
-359;-130;7623
1043;279;8131
66;615;7918
239;306;8419
-168;384;8133
-97;360;8260
73;226;8470
132;242;8415
-130;474;8117
334;380;8439
600;190;8646
648;372;8229
311;334;8109
-158;429;7957
-204;408;8195
-231;364;8303
-13;552;8345
104;583;8229
387;333;8445
-116;399;8116
-554;805;7714
1214;-68;8494
-256;729;7888
164;481;8408
-57;312;8453
-27;308;8409
202;436;8305
-160;486;7980
284;504;8234
232;161;7873
856;331;8297
147;680;7724
-78;371;8200
253;193;8404
200;705;8200
-140;611;8268
264;418;8378
123;377;8086
-932;-664;7933
1015;186;8446
406;653;7902
216;307;8180
241;389;8379
128;284;8348
94;443;8260
101;329;8367
-114;400;8172
396;484;8625
527;279;8056
709;139;8227
332;447;8000
60;348;8091
-13;286;8379
177;318;8407
-15;396;8235
-143;670;8108
443;165;8472
877;516;9023
783;179;8317
322;484;8044
63;362;7956
82;483;8298
159;227;8360
175;324;8376
136;368;8236
110;422;8129
38;167;8172
-666;275;8248
643;84;8240
224;433;7975
389;179;8134
207;392;8259
201;361;8413
92;315;8428
231;100;8360
95;399;8186
57;351;8146
26;68;8238
823;-45;8260
185;641;7794
275;95;8181
349;290;8334
89;219;8385
-22;277;8348
313;127;8524
125;445;8217
175;470;8113
457;78;8786
595;-44;8187
311;559;7988
283;329;8180
158;221;8423
15;371;8350
213;309;8553
-14;512;8163
207;209;8252
-236;-270;8180
641;364;8310
337;503;7997
303;316;8073
261;402;8119
-83;335;8397
176;226;8604
-42;496;8201
185;376;8332
-26;415;7977
2240;46;8469
515;963;8556
420;111;8029
50;564;7977
-23;328;8099
-258;430;8090
107;314;8480
165;350;8419
163;380;8321
39;456;8168
3;-533;9102
870;367;8430
267;409;8055
269;398;8107
177;210;8132
-69;438;8256
135;363;8406
-146;679;8227
25;315;8292
-1188;-414;424
249;274;8499
329;294;8128
100;509;8024
173;369;7974
18;512;8075
-369;518;8161
27;244;8573
-112;450;8384
19;462;8178
187;367;8196
800;282;9257
481;104;8290
237;718;8004
79;504;8084
-94;448;8176
-151;471;8293
-40;249;8335
-125;414;8161
-66;644;8023
257;-743;8905
615;848;8632
369;196;8123
311;387;8077
159;602;8045
171;390;8341
86;285;8360
3;554;8354
-122;484;8021
165;97;8203
513;324;8283
484;204;8019
1315;489;8610
88;647;7788
327;580;8304
45;506;8289
-88;243;8295
50;556;8318
73;385;8245
192;390;8222
248;369;8323
-279;220;7802
959;257;8369
232;767;7874
232;555;8161
174;464;8306
-52;549;8267
76;269;8431
-86;274;8208
432;506;8510
71;598;8245
23;-137;7985
787;544;8545
152;589;7971
291;402;8229
165;520;8206
-122;338;8245
-67;383;8376
70;503;8570
154;497;8161
189;531;8274
173;-676;8004
840;538;8566
148;593;7999
-107;338;8053
30;273;8436
-133;370;8348
70;503;8348
0;332;8090
-70;425;8121
376;402;8480
-499;333;8455
1136;631;8540
355;244;7972
-112;589;7839
104;479;8276
31;187;8348
116;572;8329
-70;629;8137
22;357;8300
228;248;8503
-677;-509;8347
780;206;8407
213;475;7855
97;473;8047
-185;594;8167
-61;226;8548
-231;420;8354
-334;384;8172
198;208;8299
-844;-184;8623
758;532;8514
288;692;8302
63;563;7959
-5;458;8103
-224;558;8215
-244;422;8379
14;549;8665
164;448;8355
16982;1183;8146
222;623;8686
343;318;8136
339;523;7993
71;632;8011
-94;559;8358
-89;492;8372
34;610;8312
75;621;8265
36;465;8110
1734;-304;6531
879;712;8831
261;209;7928
-103;831;7903
-23;325;8254
-93;439;8340
17;539;8414
160;360;8387
6;909;8212
24189;2450;-40
676;312;8805
321;201;8159
274;673;7971
235;371;8126
160;517;8235
-189;464;8217
-51;413;8520
114;466;8331
-86;613;8111
-113;1201;11139
811;956;8683
298;330;8050
184;635;8032
196;433;8182
176;643;8309
-64;637;8250
72;453;8409
192;425;8247
128;599;7940
2205;1810;9544
679;714;8635
319;338;7946
323;593;8103
500;183;8296
673;129;8490
-72;-1097;8007
-505;-990;7293
843;-140;8465
498;-808;7931
715;530;7955
318;-894;8150
773;-1654;8174
1513;-1923;8029
1801;1525;10697
703;-1263;8222
1648;-223;8734
2266;239;7504
1862;-575;8377
1500;-945;8167
935;-902;8279
1703;-417;8874
1122;366;7462
-965;443;6877
